"VisitId","UserId","PlatformId","QuestionnarieId","QuestionId","AnswerId","chosen_Answer_Code"
"323","323","1","SUS","SU01_07","20010706","NO_RECORDED_RESPONSE"
"323","323","1","SUS","SU01_08","20010806","NO_RECORDED_RESPONSE"
"323","323","1","SUS","SU01_09","20010906","NO_RECORDED_RESPONSE"
"323","323","1","SUS","SU01_10","20011006","NO_RECORDED_RESPONSE"
"324","324","1","SUS","SU01_01","20010103","3"
"324","324","1","SUS","SU01_02","20010205","5"
"324","324","1","SUS","SU01_03","20010305","5"
"324","324","1","SUS","SU01_04","20010405","5"
"324","324","1","SUS","SU01_05","20010504","4"
"324","324","1","SUS","SU01_06","20010604","4"
"324","324","1","SUS","SU01_07","20010704","4"
"324","324","1","SUS","SU01_08","20010804","4"
"324","324","1","SUS","SU01_09","20010904","4"
"324","324","1","SUS","SU01_10","20011004","4"
"325","325","1","SUS","SU01_01","20010103","3"
"325","325","1","SUS","SU01_02","20010204","4"
"325","325","1","SUS","SU01_03","20010304","4"
"325","325","1","SUS","SU01_04","20010405","5"
"325","325","1","SUS","SU01_05","20010503","3"
"325","325","1","SUS","SU01_06","20010603","3"
"325","325","1","SUS","SU01_07","20010704","4"
"325","325","1","SUS","SU01_08","20010804","4"
"325","325","1","SUS","SU01_09","20010905","5"
"325","325","1","SUS","SU01_10","20011005","5"
"326","326","1","SUS","SU01_01","20010105","5"
"326","326","1","SUS","SU01_02","20010205","5"
"326","326","1","SUS","SU01_03","20010305","5"
"326","326","1","SUS","SU01_04","20010405","5"
"326","326","1","SUS","SU01_05","20010504","4"
"326","326","1","SUS","SU01_06","20010603","3"
"326","326","1","SUS","SU01_07","20010705","5"
"326","326","1","SUS","SU01_08","20010805","5"
"326","326","1","SUS","SU01_09","20010905","5"
"326","326","1","SUS","SU01_10","20011004","4"
"327","327","1","SUS","SU01_01","20010103","3"
"327","327","1","SUS","SU01_02","20010205","5"
"327","327","1","SUS","SU01_03","20010305","5"
"327","327","1","SUS","SU01_04","20010405","5"
"327","327","1","SUS","SU01_05","20010505","5"
"327","327","1","SUS","SU01_06","20010605","5"
"327","327","1","SUS","SU01_07","20010705","5"
"327","327","1","SUS","SU01_08","20010805","5"
"327","327","1","SUS","SU01_09","20010905","5"
"327","327","1","SUS","SU01_10","20011005","5"
"328","328","1","SUS","SU01_01","20010103","3"
"328","328","1","SUS","SU01_02","20010204","4"
"328","328","1","SUS","SU01_03","20010304","4"
"328","328","1","SUS","SU01_04","20010404","4"
"328","328","1","SUS","SU01_05","20010504","4"
"328","328","1","SUS","SU01_06","20010603","3"
"328","328","1","SUS","SU01_07","20010704","4"
"328","328","1","SUS","SU01_08","20010804","4"
"328","328","1","SUS","SU01_09","20010904","4"
"328","328","1","SUS","SU01_10","20011003","3"
"329","329","1","SUS","SU01_01","20010103","3"
"329","329","1","SUS","SU01_02","20010205","5"
"329","329","1","SUS","SU01_03","20010305","5"
"329","329","1","SUS","SU01_04","20010405","5"
"329","329","1","SUS","SU01_05","20010505","5"
"329","329","1","SUS","SU01_06","20010604","4"
"329","329","1","SUS","SU01_07","20010704","4"
"329","329","1","SUS","SU01_08","20010805","5"
"329","329","1","SUS","SU01_09","20010905","5"
"329","329","1","SUS","SU01_10","20011001","1"
"330","330","1","SUS","SU01_01","20010103","3"
"330","330","1","SUS","SU01_02","20010204","4"
"330","330","1","SUS","SU01_03","20010305","5"
"330","330","1","SUS","SU01_04","20010405","5"
"330","330","1","SUS","SU01_05","20010503","3"
"330","330","1","SUS","SU01_06","20010604","4"
"330","330","1","SUS","SU01_07","20010703","3"
"330","330","1","SUS","SU01_08","20010804","4"
"330","330","1","SUS","SU01_09","20010904","4"
"330","330","1","SUS","SU01_10","20011005","5"
"331","331","1","SUS","SU01_01","20010103","3"
"331","331","1","SUS","SU01_02","20010204","4"
"331","331","1","SUS","SU01_03","20010304","4"
"331","331","1","SUS","SU01_04","20010405","5"
"331","331","1","SUS","SU01_05","20010503","3"
"331","331","1","SUS","SU01_06","20010604","4"
"331","331","1","SUS","SU01_07","20010704","4"
"331","331","1","SUS","SU01_08","20010805","5"
"331","331","1","SUS","SU01_09","20010904","4"
"331","331","1","SUS","SU01_10","20011005","5"
"332","332","1","SUS","SU01_01","20010105","5"
"332","332","1","SUS","SU01_02","20010205","5"
"332","332","1","SUS","SU01_03","20010305","5"
"332","332","1","SUS","SU01_04","20010405","5"
"332","332","1","SUS","SU01_05","20010505","5"
"332","332","1","SUS","SU01_06","20010605","5"
"332","332","1","SUS","SU01_07","20010705","5"
"332","332","1","SUS","SU01_08","20010805","5"
"332","332","1","SUS","SU01_09","20010905","5"
"332","332","1","SUS","SU01_10","20011005","5"
"333","333","1","SUS","SU01_01","20010102","2"
"333","333","1","SUS","SU01_02","20010202","2"
"333","333","1","SUS","SU01_03","20010304","4"
"333","333","1","SUS","SU01_04","20010401","1"
"333","333","1","SUS","SU01_05","20010503","3"
"333","333","1","SUS","SU01_06","20010603","3"
"333","333","1","SUS","SU01_07","20010702","2"
"333","333","1","SUS","SU01_08","20010801","1"
"333","333","1","SUS","SU01_09","20010902","2"
"333","333","1","SUS","SU01_10","20011003","3"
"334","334","1","SUS","SU01_01","20010103","3"
"334","334","1","SUS","SU01_02","20010204","4"
"334","334","1","SUS","SU01_03","20010304","4"
"334","334","1","SUS","SU01_04","20010405","5"
"334","334","1","SUS","SU01_05","20010504","4"
"334","334","1","SUS","SU01_06","20010603","3"
"334","334","1","SUS","SU01_07","20010704","4"
"334","334","1","SUS","SU01_08","20010805","5"
"334","334","1","SUS","SU01_09","20010904","4"
"334","334","1","SUS","SU01_10","20011004","4"
"335","335","1","SUS","SU01_01","20010103","3"
"335","335","1","SUS","SU01_02","20010204","4"
"335","335","1","SUS","SU01_03","20010305","5"
"335","335","1","SUS","SU01_04","20010405","5"
"335","335","1","SUS","SU01_05","20010504","4"
"335","335","1","SUS","SU01_06","20010605","5"
"335","335","1","SUS","SU01_07","20010703","3"
"335","335","1","SUS","SU01_08","20010805","5"
"335","335","1","SUS","SU01_09","20010904","4"
"335","335","1","SUS","SU01_10","20011005","5"
"336","336","1","SUS","SU01_01","20010103","3"
"336","336","1","SUS","SU01_02","20010203","3"
"336","336","1","SUS","SU01_03","20010303","3"
"336","336","1","SUS","SU01_04","20010403","3"
"336","336","1","SUS","SU01_05","20010503","3"
"336","336","1","SUS","SU01_06","20010603","3"
"336","336","1","SUS","SU01_07","20010703","3"
"336","336","1","SUS","SU01_08","20010803","3"
"336","336","1","SUS","SU01_09","20010903","3"
"336","336","1","SUS","SU01_10","20011002","2"
"337","337","1","SUS","SU01_01","20010103","3"
"337","337","1","SUS","SU01_02","20010205","5"
"337","337","1","SUS","SU01_03","20010304","4"
"337","337","1","SUS","SU01_04","20010405","5"
"337","337","1","SUS","SU01_05","20010504","4"
"337","337","1","SUS","SU01_06","20010604","4"
"337","337","1","SUS","SU01_07","20010704","4"
"337","337","1","SUS","SU01_08","20010805","5"
"337","337","1","SUS","SU01_09","20010904","4"
"337","337","1","SUS","SU01_10","20011005","5"
"338","338","1","SUS","SU01_01","20010101","1"
"338","338","1","SUS","SU01_02","20010205","5"
"338","338","1","SUS","SU01_03","20010302","2"
"338","338","1","SUS","SU01_04","20010405","5"
"338","338","1","SUS","SU01_05","20010503","3"
"338","338","1","SUS","SU01_06","20010602","2"
"338","338","1","SUS","SU01_07","20010703","3"
"338","338","1","SUS","SU01_08","20010803","3"
"338","338","1","SUS","SU01_09","20010904","4"
"338","338","1","SUS","SU01_10","20011002","2"
"339","339","1","SUS","SU01_01","20010104","4"
"339","339","1","SUS","SU01_02","20010205","5"
"339","339","1","SUS","SU01_03","20010305","5"
"339","339","1","SUS","SU01_04","20010405","5"
"339","339","1","SUS","SU01_05","20010505","5"
"339","339","1","SUS","SU01_06","20010605","5"
"339","339","1","SUS","SU01_07","20010704","4"
"339","339","1","SUS","SU01_08","20010805","5"
"339","339","1","SUS","SU01_09","20010905","5"
"339","339","1","SUS","SU01_10","20011005","5"
"340","340","1","SUS","SU01_01","20010104","4"
"340","340","1","SUS","SU01_02","20010204","4"
"340","340","1","SUS","SU01_03","20010305","5"
"340","340","1","SUS","SU01_04","20010405","5"
"340","340","1","SUS","SU01_05","20010505","5"
"340","340","1","SUS","SU01_06","20010605","5"
"340","340","1","SUS","SU01_07","20010705","5"
"340","340","1","SUS","SU01_08","20010805","5"
"340","340","1","SUS","SU01_09","20010905","5"
"340","340","1","SUS","SU01_10","20011005","5"
"341","341","1","SUS","SU01_01","20010105","5"
"341","341","1","SUS","SU01_02","20010205","5"
"341","341","1","SUS","SU01_03","20010304","4"
"341","341","1","SUS","SU01_04","20010404","4"
"341","341","1","SUS","SU01_05","20010504","4"
"341","341","1","SUS","SU01_06","20010605","5"
"341","341","1","SUS","SU01_07","20010704","4"
"341","341","1","SUS","SU01_08","20010805","5"
"341","341","1","SUS","SU01_09","20010905","5"
"341","341","1","SUS","SU01_10","20011005","5"
"342","342","1","SUS","SU01_01","20010105","5"
"342","342","1","SUS","SU01_02","20010205","5"
"342","342","1","SUS","SU01_03","20010305","5"
"342","342","1","SUS","SU01_04","20010403","3"
"342","342","1","SUS","SU01_05","20010505","5"
"342","342","1","SUS","SU01_06","20010601","1"
"342","342","1","SUS","SU01_07","20010703","3"
"342","342","1","SUS","SU01_08","20010805","5"
"342","342","1","SUS","SU01_09","20010904","4"
"342","342","1","SUS","SU01_10","20011002","2"
"343","343","1","SUS","SU01_01","20010106","NO_RECORDED_RESPONSE"
"343","343","1","SUS","SU01_02","20010206","NO_RECORDED_RESPONSE"
"343","343","1","SUS","SU01_03","20010306","NO_RECORDED_RESPONSE"
"343","343","1","SUS","SU01_04","20010406","NO_RECORDED_RESPONSE"
"343","343","1","SUS","SU01_05","20010506","NO_RECORDED_RESPONSE"
"343","343","1","SUS","SU01_06","20010606","NO_RECORDED_RESPONSE"
"343","343","1","SUS","SU01_07","20010706","NO_RECORDED_RESPONSE"
"343","343","1","SUS","SU01_08","20010806","NO_RECORDED_RESPONSE"
"343","343","1","SUS","SU01_09","20010906","NO_RECORDED_RESPONSE"
"343","343","1","SUS","SU01_10","20011006","NO_RECORDED_RESPONSE"
"344","344","1","SUS","SU01_01","20010104","4"
"344","344","1","SUS","SU01_02","20010205","5"
"344","344","1","SUS","SU01_03","20010305","5"
"344","344","1","SUS","SU01_04","20010405","5"
"344","344","1","SUS","SU01_05","20010505","5"
"344","344","1","SUS","SU01_06","20010605","5"
"344","344","1","SUS","SU01_07","20010705","5"
"344","344","1","SUS","SU01_08","20010805","5"
"344","344","1","SUS","SU01_09","20010905","5"
"344","344","1","SUS","SU01_10","20011005","5"
"345","345","1","SUS","SU01_01","20010105","5"
"345","345","1","SUS","SU01_02","20010205","5"
"345","345","1","SUS","SU01_03","20010305","5"
"345","345","1","SUS","SU01_04","20010405","5"
"345","345","1","SUS","SU01_05","20010505","5"
"345","345","1","SUS","SU01_06","20010605","5"
"345","345","1","SUS","SU01_07","20010705","5"
"345","345","1","SUS","SU01_08","20010805","5"
"345","345","1","SUS","SU01_09","20010905","5"
"345","345","1","SUS","SU01_10","20011005","5"
"346","346","1","SUS","SU01_01","20010103","3"
"346","346","1","SUS","SU01_02","20010203","3"
"346","346","1","SUS","SU01_03","20010303","3"
"346","346","1","SUS","SU01_04","20010403","3"
"346","346","1","SUS","SU01_05","20010504","4"
"346","346","1","SUS","SU01_06","20010604","4"
"346","346","1","SUS","SU01_07","20010703","3"
"346","346","1","SUS","SU01_08","20010802","2"
"346","346","1","SUS","SU01_09","20010902","2"
"346","346","1","SUS","SU01_10","20011002","2"
"347","347","1","SUS","SU01_01","20010104","4"
"347","347","1","SUS","SU01_02","20010204","4"
"347","347","1","SUS","SU01_03","20010303","3"
"347","347","1","SUS","SU01_04","20010404","4"
"347","347","1","SUS","SU01_05","20010504","4"
"347","347","1","SUS","SU01_06","20010604","4"
"347","347","1","SUS","SU01_07","20010703","3"
"347","347","1","SUS","SU01_08","20010804","4"
"347","347","1","SUS","SU01_09","20010904","4"
"347","347","1","SUS","SU01_10","20011002","2"
"348","348","1","SUS","SU01_01","20010104","4"
"348","348","1","SUS","SU01_02","20010204","4"
"348","348","1","SUS","SU01_03","20010304","4"
"348","348","1","SUS","SU01_04","20010404","4"
"348","348","1","SUS","SU01_05","20010504","4"
"348","348","1","SUS","SU01_06","20010604","4"
"348","348","1","SUS","SU01_07","20010703","3"
"348","348","1","SUS","SU01_08","20010804","4"
"348","348","1","SUS","SU01_09","20010904","4"
"348","348","1","SUS","SU01_10","20011002","2"
"349","349","1","SUS","SU01_01","20010104","4"
"349","349","1","SUS","SU01_02","20010204","4"
"349","349","1","SUS","SU01_03","20010304","4"
"349","349","1","SUS","SU01_04","20010404","4"
"349","349","1","SUS","SU01_05","20010504","4"
"349","349","1","SUS","SU01_06","20010604","4"
"349","349","1","SUS","SU01_07","20010704","4"
"349","349","1","SUS","SU01_08","20010804","4"
"349","349","1","SUS","SU01_09","20010904","4"
"349","349","1","SUS","SU01_10","20011003","3"
"350","350","1","SUS","SU01_01","20010101","1"
"350","350","1","SUS","SU01_02","20010205","5"
"350","350","1","SUS","SU01_03","20010305","5"
"350","350","1","SUS","SU01_04","20010405","5"
"350","350","1","SUS","SU01_05","20010505","5"
"350","350","1","SUS","SU01_06","20010605","5"
"350","350","1","SUS","SU01_07","20010705","5"
"350","350","1","SUS","SU01_08","20010805","5"
"350","350","1","SUS","SU01_09","20010905","5"
"350","350","1","SUS","SU01_10","20011005","5"
"351","351","1","SUS","SU01_01","20010106","NO_RECORDED_RESPONSE"
"351","351","1","SUS","SU01_02","20010206","NO_RECORDED_RESPONSE"
"351","351","1","SUS","SU01_03","20010306","NO_RECORDED_RESPONSE"
"351","351","1","SUS","SU01_04","20010406","NO_RECORDED_RESPONSE"
"351","351","1","SUS","SU01_05","20010506","NO_RECORDED_RESPONSE"
"351","351","1","SUS","SU01_06","20010606","NO_RECORDED_RESPONSE"
"351","351","1","SUS","SU01_07","20010706","NO_RECORDED_RESPONSE"
"351","351","1","SUS","SU01_08","20010806","NO_RECORDED_RESPONSE"
"351","351","1","SUS","SU01_09","20010906","NO_RECORDED_RESPONSE"
"351","351","1","SUS","SU01_10","20011006","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_01","20010106","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_02","20010206","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_03","20010306","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_04","20010406","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_05","20010506","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_06","20010606","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_07","20010706","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_08","20010806","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_09","20010906","NO_RECORDED_RESPONSE"
"352","352","1","SUS","SU01_10","20011006","NO_RECORDED_RESPONSE"
"353","353","1","SUS","SU01_01","20010103","3"
"353","353","1","SUS","SU01_02","20010203","3"
"353","353","1","SUS","SU01_03","20010303","3"
"353","353","1","SUS","SU01_04","20010402","2"
"353","353","1","SUS","SU01_05","20010503","3"
"353","353","1","SUS","SU01_06","20010603","3"
"353","353","1","SUS","SU01_07","20010703","3"
"353","353","1","SUS","SU01_08","20010803","3"
"353","353","1","SUS","SU01_09","20010903","3"
"353","353","1","SUS","SU01_10","20011002","2"
"354","354","1","SUS","SU01_01","20010106","NO_RECORDED_RESPONSE"
"354","354","1","SUS","SU01_02","20010206","NO_RECORDED_RESPONSE"
"354","354","1","SUS","SU01_03","20010306","NO_RECORDED_RESPONSE"
"354","354","1","SUS","SU01_04","20010406","NO_RECORDED_RESPONSE"
"354","354","1","SUS","SU01_05","20010506","NO_RECORDED_RESPONSE"
"354","354","1","SUS","SU01_06","20010606","NO_RECORDED_RESPONSE"
"354","354","1","SUS","SU01_07","20010706","NO_RECORDED_RESPONSE"
"354","354","1","SUS","SU01_08","20010806","NO_RECORDED_RESPONSE"
"354","354","1","SUS","SU01_09","20010906","NO_RECORDED_RESPONSE"
"354","354","1","SUS","SU01_10","20011006","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_01","20010106","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_02","20010206","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_03","20010306","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_04","20010406","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_05","20010506","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_06","20010606","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_07","20010706","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_08","20010806","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_09","20010906","NO_RECORDED_RESPONSE"
"355","355","1","SUS","SU01_10","20011006","NO_RECORDED_RESPONSE"
"356","356","1","SUS","SU01_01","20010103","3"
"356","356","1","SUS","SU01_02","20010204","4"
"356","356","1","SUS","SU01_03","20010304","4"
"356","356","1","SUS","SU01_04","20010405","5"
"356","356","1","SUS","SU01_05","20010503","3"
"356","356","1","SUS","SU01_06","20010604","4"
"356","356","1","SUS","SU01_07","20010704","4"
"356","356","1","SUS","SU01_08","20010804","4"
"356","356","1","SUS","SU01_09","20010904","4"
"356","356","1","SUS","SU01_10","20011004","4"
"357","357","1","SUS","SU01_01","20010104","4"
"357","357","1","SUS","SU01_02","20010205","5"
"357","357","1","SUS","SU01_03","20010304","4"
"357","357","1","SUS","SU01_04","20010405","5"
"357","357","1","SUS","SU01_05","20010504","4"
"357","357","1","SUS","SU01_06","20010605","5"
"357","357","1","SUS","SU01_07","20010704","4"
"357","357","1","SUS","SU01_08","20010805","5"
"357","357","1","SUS","SU01_09","20010904","4"
"357","357","1","SUS","SU01_10","20011005","5"
"358","358","1","SUS","SU01_01","20010103","3"
"358","358","1","SUS","SU01_02","20010203","3"
"358","358","1","SUS","SU01_03","20010303","3"
"358","358","1","SUS","SU01_04","20010403","3"
"358","358","1","SUS","SU01_05","20010503","3"
"358","358","1","SUS","SU01_06","20010603","3"
"358","358","1","SUS","SU01_07","20010703","3"
"358","358","1","SUS","SU01_08","20010803","3"
"358","358","1","SUS","SU01_09","20010903","3"
"358","358","1","SUS","SU01_10","20011003","3"
"359","359","1","SUS","SU01_01","20010104","4"
"359","359","1","SUS","SU01_02","20010205","5"
"359","359","1","SUS","SU01_03","20010304","4"
"359","359","1","SUS","SU01_04","20010405","5"
"359","359","1","SUS","SU01_05","20010504","4"
"359","359","1","SUS","SU01_06","20010605","5"
"359","359","1","SUS","SU01_07","20010702","2"
"359","359","1","SUS","SU01_08","20010804","4"
"359","359","1","SUS","SU01_09","20010904","4"
"359","359","1","SUS","SU01_10","20011003","3"
"360","360","1","SUS","SU01_01","20010105","5"
"360","360","1","SUS","SU01_02","20010205","5"
"360","360","1","SUS","SU01_03","20010305","5"
"360","360","1","SUS","SU01_04","20010405","5"
"360","360","1","SUS","SU01_05","20010505","5"
"360","360","1","SUS","SU01_06","20010605","5"
"360","360","1","SUS","SU01_07","20010705","5"
"360","360","1","SUS","SU01_08","20010805","5"
"360","360","1","SUS","SU01_09","20010905","5"
"360","360","1","SUS","SU01_10","20011005","5"
"361","361","1","SUS","SU01_01","20010105","5"
"361","361","1","SUS","SU01_02","20010205","5"
"361","361","1","SUS","SU01_03","20010305","5"
"361","361","1","SUS","SU01_04","20010405","5"
"361","361","1","SUS","SU01_05","20010505","5"
"361","361","1","SUS","SU01_06","20010604","4"
"361","361","1","SUS","SU01_07","20010705","5"
"361","361","1","SUS","SU01_08","20010805","5"
"361","361","1","SUS","SU01_09","20010905","5"
"361","361","1","SUS","SU01_10","20011005","5"
"362","362","1","SUS","SU01_01","20010105","5"
"362","362","1","SUS","SU01_02","20010205","5"
"362","362","1","SUS","SU01_03","20010303","3"
"362","362","1","SUS","SU01_04","20010405","5"
"362","362","1","SUS","SU01_05","20010502","2"
"362","362","1","SUS","SU01_06","20010605","5"
"362","362","1","SUS","SU01_07","20010705","5"
"362","362","1","SUS","SU01_08","20010805","5"
"362","362","1","SUS","SU01_09","20010905","5"
"362","362","1","SUS","SU01_10","20011005","5"
"363","363","1","SUS","SU01_01","20010103","3"
"363","363","1","SUS","SU01_02","20010205","5"
"363","363","1","SUS","SU01_03","20010304","4"
"363","363","1","SUS","SU01_04","20010404","4"
"363","363","1","SUS","SU01_05","20010504","4"
"363","363","1","SUS","SU01_06","20010604","4"
"363","363","1","SUS","SU01_07","20010704","4"
"363","363","1","SUS","SU01_08","20010804","4"
"363","363","1","SUS","SU01_09","20010903","3"
"363","363","1","SUS","SU01_10","20011004","4"
"364","364","1","SUS","SU01_01","20010103","3"
"364","364","1","SUS","SU01_02","20010204","4"
"364","364","1","SUS","SU01_03","20010302","2"
"364","364","1","SUS","SU01_04","20010403","3"
"364","364","1","SUS","SU01_05","20010502","2"
"364","364","1","SUS","SU01_06","20010603","3"
"364","364","1","SUS","SU01_07","20010703","3"
"364","364","1","SUS","SU01_08","20010804","4"
"364","364","1","SUS","SU01_09","20010902","2"
"364","364","1","SUS","SU01_10","20011004","4"
"365","365","1","SUS","SU01_01","20010104","4"
"365","365","1","SUS","SU01_02","20010204","4"
"365","365","1","SUS","SU01_03","20010304","4"
"365","365","1","SUS","SU01_04","20010402","2"
"365","365","1","SUS","SU01_05","20010504","4"
"365","365","1","SUS","SU01_06","20010602","2"
"365","365","1","SUS","SU01_07","20010703","3"
"365","365","1","SUS","SU01_08","20010804","4"
"365","365","1","SUS","SU01_09","20010904","4"
"365","365","1","SUS","SU01_10","20011003","3"
"366","366","1","SUS","SU01_01","20010103","3"
"366","366","1","SUS","SU01_02","20010203","3"
"366","366","1","SUS","SU01_03","20010303","3"
"366","366","1","SUS","SU01_04","20010403","3"
"366","366","1","SUS","SU01_05","20010503","3"
"366","366","1","SUS","SU01_06","20010603","3"
"366","366","1","SUS","SU01_07","20010703","3"
"366","366","1","SUS","SU01_08","20010803","3"
"366","366","1","SUS","SU01_09","20010903","3"
"366","366","1","SUS","SU01_10","20011003","3"
"367","367","1","SUS","SU01_01","20010106","NO_RECORDED_RESPONSE"
"367","367","1","SUS","SU01_02","20010206","NO_RECORDED_RESPONSE"
"367","367","1","SUS","SU01_03","20010306","NO_RECORDED_RESPONSE"
"367","367","1","SUS","SU01_04","20010406","NO_RECORDED_RESPONSE"
"367","367","1","SUS","SU01_05","20010506","NO_RECORDED_RESPONSE"
"367","367","1","SUS","SU01_06","20010606","NO_RECORDED_RESPONSE"
"367","367","1","SUS","SU01_07","20010706","NO_RECORDED_RESPONSE"
"367","367","1","SUS","SU01_08","20010806","NO_RECORDED_RESPONSE"
"367","367","1","SUS","SU01_09","20010906","NO_RECORDED_RESPONSE"
"367","367","1","SUS","SU01_10","20011006","NO_RECORDED_RESPONSE"
"368","368","1","SUS","SU01_01","20010101","1"
"368","368","1","SUS","SU01_02","20010205","5"
"368","368","1","SUS","SU01_03","20010305","5"
"368","368","1","SUS","SU01_04","20010405","5"
"368","368","1","SUS","SU01_05","20010505","5"
"368","368","1","SUS","SU01_06","20010603","3"
"368","368","1","SUS","SU01_07","20010705","5"
"368","368","1","SUS","SU01_08","20010805","5"
"368","368","1","SUS","SU01_09","20010905","5"
"368","368","1","SUS","SU01_10","20011005","5"
"369","369","1","SUS","SU01_01","20010103","3"
"369","369","1","SUS","SU01_02","20010205","5"
"369","369","1","SUS","SU01_03","20010305","5"
"369","369","1","SUS","SU01_04","20010405","5"
"369","369","1","SUS","SU01_05","20010505","5"
"369","369","1","SUS","SU01_06","20010605","5"
"369","369","1","SUS","SU01_07","20010705","5"
"369","369","1","SUS","SU01_08","20010805","5"
"369","369","1","SUS","SU01_09","20010905","5"
"369","369","1","SUS","SU01_10","20011005","5"
"370","370","1","SUS","SU01_01","20010105","5"
"370","370","1","SUS","SU01_02","20010205","5"
"370","370","1","SUS","SU01_03","20010305","5"
"370","370","1","SUS","SU01_04","20010401","1"
"370","370","1","SUS","SU01_05","20010504","4"
"370","370","1","SUS","SU01_06","20010601","1"
"370","370","1","SUS","SU01_07","20010705","5"
"370","370","1","SUS","SU01_08","20010805","5"
"370","370","1","SUS","SU01_09","20010905","5"
"370","370","1","SUS","SU01_10","20011003","3"
"371","371","1","SUS","SU01_01","20010102","2"
"371","371","1","SUS","SU01_02","20010204","4"
"371","371","1","SUS","SU01_03","20010304","4"
"371","371","1","SUS","SU01_04","20010404","4"
"371","371","1","SUS","SU01_05","20010504","4"
"371","371","1","SUS","SU01_06","20010604","4"
"371","371","1","SUS","SU01_07","20010705","5"
"371","371","1","SUS","SU01_08","20010805","5"
"371","371","1","SUS","SU01_09","20010902","2"
"371","371","1","SUS","SU01_10","20011004","4"
"372","372","1","SUS","SU01_01","20010101","1"
"372","372","1","SUS","SU01_02","20010205","5"
"372","372","1","SUS","SU01_03","20010304","4"
"372","372","1","SUS","SU01_04","20010405","5"
"372","372","1","SUS","SU01_05","20010505","5"
"372","372","1","SUS","SU01_06","20010605","5"
"372","372","1","SUS","SU01_07","20010705","5"
"372","372","1","SUS","SU01_08","20010805","5"
"372","372","1","SUS","SU01_09","20010904","4"
"372","372","1","SUS","SU01_10","20011005","5"
"373","373","1","SUS","SU01_01","20010104","4"
"373","373","1","SUS","SU01_02","20010204","4"
"373","373","1","SUS","SU01_03","20010302","2"
"373","373","1","SUS","SU01_04","20010405","5"
"373","373","1","SUS","SU01_05","20010503","3"
"373","373","1","SUS","SU01_06","20010601","1"
"373","373","1","SUS","SU01_07","20010703","3"
"373","373","1","SUS","SU01_08","20010804","4"
"373","373","1","SUS","SU01_09","20010905","5"
"373","373","1","SUS","SU01_10","20011005","5"
"374","374","1","SUS","SU01_01","20010104","4"
"374","374","1","SUS","SU01_02","20010205","5"
"374","374","1","SUS","SU01_03","20010304","4"
"374","374","1","SUS","SU01_04","20010405","5"
"374","374","1","SUS","SU01_05","20010504","4"
"374","374","1","SUS","SU01_06","20010605","5"
"374","374","1","SUS","SU01_07","20010704","4"
"374","374","1","SUS","SU01_08","20010805","5"
"374","374","1","SUS","SU01_09","20010905","5"
"374","374","1","SUS","SU01_10","20011005","5"
"375","375","1","SUS","SU01_01","20010104","4"
"375","375","1","SUS","SU01_02","20010203","3"
"375","375","1","SUS","SU01_03","20010304","4"
"375","375","1","SUS","SU01_04","20010405","5"
"375","375","1","SUS","SU01_05","20010504","4"
"375","375","1","SUS","SU01_06","20010604","4"
"375","375","1","SUS","SU01_07","20010704","4"
"375","375","1","SUS","SU01_08","20010804","4"
"375","375","1","SUS","SU01_09","20010904","4"
"375","375","1","SUS","SU01_10","20011004","4"
"376","376","1","SUS","SU01_01","20010102","2"
"376","376","1","SUS","SU01_02","20010204","4"
"376","376","1","SUS","SU01_03","20010304","4"
"376","376","1","SUS","SU01_04","20010404","4"
"376","376","1","SUS","SU01_05","20010504","4"
"376","376","1","SUS","SU01_06","20010602","2"
"376","376","1","SUS","SU01_07","20010704","4"
"376","376","1","SUS","SU01_08","20010804","4"
"376","376","1","SUS","SU01_09","20010904","4"
"376","376","1","SUS","SU01_10","20011004","4"
"377","377","1","SUS","SU01_01","20010106","NO_RECORDED_RESPONSE"
"377","377","1","SUS","SU01_02","20010206","NO_RECORDED_RESPONSE"
"377","377","1","SUS","SU01_03","20010306","NO_RECORDED_RESPONSE"
"377","377","1","SUS","SU01_04","20010406","NO_RECORDED_RESPONSE"
"377","377","1","SUS","SU01_05","20010506","NO_RECORDED_RESPONSE"
"377","377","1","SUS","SU01_06","20010606","NO_RECORDED_RESPONSE"
